,u,i,ts,label,idx
89619,395,7115,1185204720.0,1,89620
89620,3478,7115,1185209280.0,1,89621
89621,6612,7115,1185211740.0,1,89622
89622,6934,7115,1185217440.0,1,89623
89623,1003,7115,1185220740.0,1,89624
89624,109,7115,1185223260.0,1,89625
89625,5189,7115,1185229860.0,1,89626
89626,5103,7115,1185232020.0,1,89627
89627,6443,7115,1185233940.0,1,89628
89628,36,7115,1185238500.0,1,89629
89629,4437,7115,1185245400.0,1,89630
89630,4451,7115,1185248280.0,1,89631
89631,7109,7115,1185250920.0,1,89632
89632,3982,7115,1185254220.0,1,89633
89633,7110,7115,1185262020.0,1,89634
89634,5697,7115,1185269040.0,1,89635
89635,3803,7115,1185273240.0,1,89636
89636,1835,7115,1185278700.0,1,89637
89637,6627,7115,1185280020.0,1,89638
89638,2456,7115,1185281220.0,1,89639
89639,2660,7115,1185282120.0,1,89640
89640,68,7115,1185282780.0,1,89641
89641,600,7115,1185286020.0,1,89642
89642,7111,7115,1185287040.0,1,89643
89643,5524,7115,1185288660.0,1,89644
89644,5775,7115,1185289440.0,1,89645
89645,5714,7115,1185291180.0,1,89646
89646,5940,7115,1185299520.0,1,89647
89647,1151,7115,1185304020.0,1,89648
89648,2502,7115,1185308580.0,1,89649
89649,1549,7115,1185309660.0,1,89650
89650,7112,7115,1185315000.0,1,89651
89651,259,7115,1185315120.0,1,89652
89652,6620,7115,1185317280.0,1,89653
89653,749,7115,1185318900.0,1,89654
89654,6976,7115,1185349680.0,1,89655
89655,3593,7115,1185432960.0,1,89656
89656,6711,7115,1185451140.0,1,89657
89657,1691,7115,1185454140.0,1,89658
89658,6502,7115,1185459180.0,1,89659
89659,5804,7115,1185461040.0,1,89660
89660,2547,7115,1185478980.0,1,89661
89661,7113,7115,1185486300.0,1,89662
89662,4151,7115,1185494700.0,1,89663
89663,5188,7115,1185520680.0,1,89664
89664,5028,7115,1185557640.0,1,89665
89665,7114,7115,1185561540.0,1,89666
89666,5002,7115,1185599640.0,1,89667
89667,6619,7115,1185601500.0,1,89668
89668,3381,7115,1185602280.0,1,89669
89669,766,7115,1185606300.0,1,89670
89670,5721,7115,1185610320.0,1,89671
89671,1473,7115,1185628200.0,1,89672
89672,7100,7115,1185653880.0,1,89673
89673,6906,7115,1185698880.0,1,89674
89674,6615,7115,1185729480.0,1,89675
89675,5489,7115,1185747420.0,1,89676
89676,3457,7115,1185747840.0,1,89677
89677,5655,7116,1185153540.0,-1,89678
89678,5807,7116,1185154380.0,-1,89679
89679,6618,7116,1185154500.0,-1,89680
89680,2565,7116,1185154740.0,-1,89681
89681,3459,7116,1185155400.0,1,89682
89682,2972,7116,1185158640.0,-1,89683
89683,737,7116,1185158940.0,-1,89684
89684,29,7119,1185188760.0,1,89685
89685,6975,7119,1185256920.0,1,89686
89686,3586,7119,1185257760.0,1,89687
89687,4760,7119,1185258540.0,1,89688
89688,7052,7119,1185258780.0,1,89689
89689,5998,7119,1185259140.0,1,89690
89690,5553,7119,1185273000.0,1,89691
89691,6945,7119,1185277380.0,1,89692
89692,5800,7119,1185280560.0,1,89693
89693,6618,7119,1185281460.0,1,89694
89694,6913,7119,1185281760.0,1,89695
89695,5697,7119,1185284400.0,1,89696
89696,2972,7119,1185286080.0,1,89697
89697,5173,7119,1185288780.0,1,89698
89698,5524,7119,1185289980.0,1,89699
89699,6934,7119,1185299340.0,1,89700
89700,2258,7119,1185299940.0,1,89701
89701,4967,7119,1185308460.0,1,89702
89702,4709,7119,1185312540.0,1,89703
89703,6620,7119,1185317460.0,1,89704
89704,2565,7119,1185324960.0,1,89705
89705,6525,7119,1185328740.0,1,89706
89706,4437,7119,1185348840.0,-1,89707
89707,6976,7119,1185348960.0,1,89708
89708,4045,7119,1185390180.0,1,89709
89709,5802,7119,1185390960.0,1,89710
89710,6327,7119,1185397560.0,1,89711
89711,1151,7119,1185476220.0,1,89712
89712,5054,7119,1185506700.0,1,89713
89713,5002,7119,1185599640.0,1,89714
89714,766,7119,1185606180.0,1,89715
89715,5188,7119,1185632760.0,1,89716
89716,5582,7119,1185639420.0,1,89717
89717,7100,7119,1185652320.0,1,89718
89718,6906,7119,1185699120.0,1,89719
89719,6615,7119,1185729780.0,1,89720
89720,3381,7119,1185736440.0,1,89721
89721,7118,7119,1185736620.0,-1,89722
89722,6360,7119,1185749280.0,1,89723
89723,7117,7119,1185763740.0,1,89724
89724,5721,7119,1185774660.0,1,89725
89725,4310,7119,1185775440.0,1,89726
89726,5543,7119,1185787980.0,1,89727
89727,6711,7119,1185808740.0,1,89728
89728,5166,7119,1185836040.0,1,89729
89729,24,7119,1185847020.0,1,89730
89730,5773,7119,1185862620.0,1,89731
89731,6327,5776,1185222120.0,1,89732
89732,2972,5776,1185229560.0,1,89733
89733,1098,5776,1185229980.0,1,89734
89734,5807,5776,1185234060.0,1,89735
89735,6883,5776,1185234720.0,1,89736
89736,5179,5776,1185235320.0,1,89737
89737,4598,5776,1185237060.0,1,89738
89738,6618,5776,1185237960.0,1,89739
89739,2565,5776,1185240120.0,1,89740
89740,4437,5776,1185246780.0,1,89741
89741,1549,5776,1185247740.0,1,89742
89742,5802,5776,1185250980.0,1,89743
89743,7120,5776,1185253680.0,1,89744
89744,5998,5776,1185253920.0,1,89745
89745,7052,5776,1185258660.0,1,89746
89746,7121,5776,1185268380.0,1,89747
89747,5697,5776,1185269220.0,1,89748
89748,5524,5776,1185289740.0,1,89749
89749,4712,5776,1185294120.0,1,89750
89750,4967,5776,1185308280.0,1,89751
89751,6620,5776,1185317400.0,1,89752
89752,6560,5776,1185338580.0,1,89753
89753,6976,5776,1185349320.0,1,89754
89754,6913,5776,1185367260.0,1,89755
89755,3032,5776,1185390060.0,1,89756
89756,4045,5776,1185390360.0,1,89757
89757,6907,5776,1185396000.0,1,89758
89758,3593,5776,1185433320.0,1,89759
89759,1151,5776,1185476340.0,1,89760
89760,5188,5776,1185521040.0,1,89761
89761,6299,5776,1185544740.0,1,89762
89762,5531,5776,1185556800.0,1,89763
89763,6859,5776,1185557520.0,1,89764
89764,6006,5776,1185605160.0,1,89765
89765,766,5776,1185606180.0,1,89766
89766,5721,5776,1185611520.0,1,89767
89767,457,5776,1185627600.0,1,89768
89768,5582,5776,1185639480.0,1,89769
89769,3381,5776,1185687780.0,1,89770
89770,6906,5776,1185699060.0,1,89771
89771,6615,5776,1185729660.0,1,89772
89772,6327,5384,1185221700.0,-1,89773
89773,5059,5384,1185239520.0,-1,89774
89774,2565,5384,1185240000.0,-1,89775
89775,6510,5384,1185247260.0,1,89776
89776,1549,5384,1185247860.0,-1,89777
89777,7123,5384,1185249060.0,-1,89778
89778,5802,5384,1185250860.0,1,89779
89779,447,5384,1185252480.0,1,89780
89780,3872,5384,1185254700.0,1,89781
89781,5524,5384,1185289620.0,1,89782
89782,6620,5384,1185317280.0,1,89783
89783,3642,5384,1185327180.0,1,89784
89784,1374,5384,1185346740.0,1,89785
89785,5531,5384,1185359700.0,1,89786
89786,7122,5384,1185381960.0,1,89787
89787,5773,5384,1185434820.0,-1,89788
89788,5173,5384,1185454440.0,1,89789
89789,6220,5384,1185463140.0,1,89790
89790,1612,5384,1185473940.0,-1,89791
89791,5807,5384,1185478320.0,1,89792
89792,425,5384,1185512880.0,1,89793
89793,6613,5384,1185549000.0,1,89794
89794,7110,5384,1185552720.0,1,89795
89795,4046,5384,1185568680.0,1,89796
89796,737,5384,1185589020.0,-1,89797
89797,1416,5384,1185589620.0,1,89798
89798,1166,5384,1185626700.0,-1,89799
89799,3381,5384,1185638280.0,1,89800
89800,5582,5384,1185639600.0,1,89801
89801,7100,5384,1185653700.0,1,89802
89802,6615,5384,1185729720.0,-1,89803
89803,6360,5384,1185749220.0,1,89804
89804,5543,5384,1185774960.0,-1,89805
89805,3593,5384,1185779820.0,1,89806
89806,6915,5384,1185785520.0,1,89807
89807,4116,4037,1185247800.0,-1,89808
89808,5173,4037,1185543600.0,1,89809
89809,2328,4037,1185544200.0,1,89810
89810,2456,4037,1185544500.0,1,89811
89811,3471,4037,1185544740.0,1,89812
89812,2576,4037,1185544800.0,1,89813
89813,5028,4037,1185544980.0,1,89814
89814,6613,4037,1185545220.0,1,89815
89815,2003,4037,1185545640.0,1,89816
89816,2972,4037,1185545700.0,1,89817
89817,5531,4037,1185545940.0,1,89818
89818,5773,4037,1185546000.0,1,89819
89819,6863,4037,1185546960.0,1,89820
89820,2623,4037,1185549060.0,1,89821
89821,6859,4037,1185549300.0,1,89822
89822,6886,4037,1185549420.0,1,89823
89823,109,4037,1185550020.0,1,89824
89824,3210,4037,1185550140.0,1,89825
89825,3586,4037,1185550200.0,1,89826
89826,5524,4037,1185550440.0,1,89827
89827,4662,4037,1185550680.0,1,89828
89828,5053,4037,1185550800.0,1,89829
89829,143,4037,1185552480.0,1,89830
89830,5697,4037,1185555180.0,1,89831
89831,6270,4037,1185556740.0,1,89832
89832,2258,4037,1185557160.0,1,89833
89833,6563,4037,1185557580.0,1,89834
89834,7124,4037,1185558180.0,1,89835
89835,1165,4037,1185558240.0,1,89836
89836,5800,4037,1185559200.0,1,89837
89837,637,4037,1185559200.0,1,89838
89838,4712,4037,1185560160.0,1,89839
89839,4967,4037,1185562800.0,1,89840
89840,6934,4037,1185563040.0,1,89841
89841,1358,4037,1185564000.0,-1,89842
89842,6620,4037,1185564060.0,1,89843
89843,3666,4037,1185565140.0,1,89844
89844,7125,4037,1185567900.0,1,89845
89845,6618,4037,1185572040.0,1,89846
89846,127,4037,1185573000.0,1,89847
89847,2369,4037,1185573180.0,1,89848
89848,2240,4037,1185573660.0,1,89849
89849,3709,4037,1185574140.0,1,89850
89850,3447,4037,1185576060.0,1,89851
89851,6327,4037,1185579960.0,1,89852
89852,7117,4037,1185580140.0,-1,89853
89853,47,4037,1185580920.0,-1,89854
89854,6316,4037,1185580920.0,1,89855
89855,4574,4037,1185581640.0,1,89856
89856,1717,4037,1185582120.0,1,89857
89857,3607,4037,1185582420.0,1,89858
89858,5796,4037,1185582540.0,1,89859
89859,737,4037,1185586860.0,1,89860
89860,6458,4037,1185587460.0,1,89861
89861,3683,4037,1185589320.0,1,89862
89862,2565,4037,1185596160.0,1,89863
89863,5002,4037,1185599880.0,1,89864
89864,6479,4037,1185601140.0,1,89865
89865,1492,4037,1185606540.0,1,89866
89866,4919,4037,1185606900.0,1,89867
89867,546,4037,1185607080.0,1,89868
89868,5320,4037,1185608820.0,-1,89869
89869,6976,4037,1185609900.0,1,89870
89870,1896,4037,1185611400.0,1,89871
89871,6906,4037,1185612660.0,1,89872
89872,6614,4037,1185613680.0,1,89873
89873,335,4037,1185620940.0,1,89874
89874,1166,4037,1185627000.0,1,89875
89875,457,4037,1185627720.0,1,89876
89876,15,4037,1185630180.0,-1,89877
89877,5543,4037,1185632700.0,1,89878
89878,5550,4037,1185635040.0,1,89879
89879,72,4037,1185638580.0,1,89880
89880,5582,4037,1185639000.0,1,89881
89881,2364,4037,1185641160.0,1,89882
89882,5102,4037,1185641700.0,-1,89883
89883,280,4037,1185642060.0,1,89884
89884,2009,4037,1185642600.0,-1,89885
89885,2585,4037,1185644040.0,-1,89886
89886,1549,4037,1185645240.0,1,89887
89887,1767,4037,1185645900.0,1,89888
89888,4045,4037,1185649620.0,1,89889
89889,7127,4037,1185650460.0,1,89890
89890,7100,4037,1185650820.0,1,89891
89891,447,4037,1185653460.0,-1,89892
89892,2384,4037,1185654120.0,1,89893
89893,3614,4037,1185657600.0,1,89894
89894,4076,4037,1185658200.0,-1,89895
89895,4833,4037,1185658680.0,1,89896
89896,634,4037,1185661620.0,-1,89897
89897,5721,4037,1185662760.0,-1,89898
89898,5921,4037,1185664560.0,-1,89899
89899,5188,4037,1185670680.0,1,89900
89900,6360,4037,1185672240.0,1,89901
89901,5816,4037,1185674820.0,-1,89902
89902,1661,4037,1185677460.0,-1,89903
89903,5810,4037,1185677940.0,1,89904
89904,4310,4037,1185678300.0,1,89905
89905,3749,4037,1185681480.0,-1,89906
89906,600,4037,1185685080.0,1,89907
89907,1151,4037,1185689400.0,1,89908
89908,7128,4037,1185696600.0,1,89909
89909,6068,4037,1185699180.0,-1,89910
89910,1374,4037,1185702060.0,-1,89911
89911,1193,4037,1185702540.0,-1,89912
89912,2226,4037,1185713280.0,-1,89913
89913,5993,4037,1185714060.0,1,89914
89914,4911,4037,1185716580.0,1,89915
89915,6615,4037,1185730200.0,1,89916
89916,6646,4037,1185734580.0,-1,89917
89917,3348,4037,1185743460.0,1,89918
89918,7129,4037,1185747840.0,1,89919
89919,3290,4037,1185752820.0,-1,89920
89920,6305,4037,1185753720.0,-1,89921
89921,6975,4037,1185754440.0,-1,89922
89922,697,4037,1185755280.0,1,89923
89923,5824,4037,1185758220.0,-1,89924
89924,7136,4037,1185759840.0,-1,89925
89925,4924,4037,1185760200.0,1,89926
89926,68,4037,1185764460.0,-1,89927
89927,1133,4037,1185766020.0,1,89928
89928,6913,4037,1185766380.0,1,89929
89929,6624,4037,1185767160.0,-1,89930
89930,7130,4037,1185767760.0,1,89931
89931,6200,4037,1185768000.0,-1,89932
89932,749,4037,1185772440.0,1,89933
89933,5892,4037,1185773280.0,-1,89934
89934,3593,4037,1185780180.0,1,89935
89935,2135,4037,1185780840.0,1,89936
89936,6834,4037,1185786840.0,1,89937
89937,7137,4037,1185789660.0,-1,89938
89938,4661,4037,1185794340.0,-1,89939
89939,6218,4037,1185795300.0,-1,89940
89940,5615,4037,1185795600.0,-1,89941
89941,1608,4037,1185802380.0,1,89942
89942,5106,4037,1185802680.0,-1,89943
89943,6359,4037,1185804060.0,1,89944
89944,852,4037,1185806100.0,1,89945
89945,4904,4037,1185806460.0,1,89946
89946,7131,4037,1185808440.0,1,89947
89947,4964,4037,1185813240.0,1,89948
89948,4843,4037,1185816300.0,-1,89949
89949,3498,4037,1185822120.0,1,89950
89950,3910,4037,1185823260.0,-1,89951
89951,667,4037,1185824400.0,1,89952
89952,974,4037,1185833940.0,1,89953
89953,6443,4037,1185836760.0,1,89954
89954,407,4037,1185836880.0,1,89955
89955,6902,4037,1185843120.0,-1,89956
89956,2381,4037,1185844920.0,1,89957
89957,3787,4037,1185845520.0,1,89958
89958,5123,4037,1185852480.0,1,89959
89959,2118,4037,1185856320.0,1,89960
89960,4943,4037,1185858180.0,1,89961
89961,7126,4037,1185861600.0,-1,89962
89962,825,4037,1185864420.0,1,89963
89963,4884,4037,1185864720.0,1,89964
89964,5103,4037,1185868380.0,-1,89965
89965,6643,4037,1185877680.0,-1,89966
89966,7132,4037,1185886680.0,1,89967
89967,3269,4037,1185890820.0,1,89968
89968,4291,4037,1185892740.0,1,89969
89969,6119,4037,1185899760.0,1,89970
89970,3642,4037,1185901320.0,1,89971
89971,6907,4037,1185901680.0,1,89972
89972,3088,4037,1185902460.0,-1,89973
89973,2693,4037,1185903360.0,-1,89974
89974,4882,4037,1185911460.0,1,89975
89975,5999,4037,1185911760.0,1,89976
89976,4144,4037,1185918600.0,-1,89977
89977,6006,4037,1185932700.0,-1,89978
89978,3691,4037,1185934260.0,1,89979
89979,5919,4037,1185934920.0,-1,89980
89980,2144,4037,1185944100.0,-1,89981
89981,896,4037,1185949140.0,1,89982
89982,7133,4037,1185951540.0,1,89983
89983,6072,4037,1185974100.0,1,89984
89984,1032,4037,1185974880.0,-1,89985
89985,789,4037,1185975600.0,-1,89986
89986,4905,4037,1185984180.0,1,89987
89987,5927,4037,1185989460.0,-1,89988
89988,6,4037,1185994020.0,1,89989
89989,1647,4037,1185994140.0,-1,89990
89990,4686,4037,1185997380.0,1,89991
89991,2707,4037,1186001700.0,1,89992
89992,5125,4037,1186002120.0,-1,89993
89993,2549,4037,1186002180.0,1,89994
89994,1210,4037,1186005180.0,1,89995
89995,5965,4037,1186007760.0,1,89996
89996,5616,4037,1186011420.0,1,89997
89997,5166,4037,1186015140.0,1,89998
89998,6160,4037,1186016040.0,1,89999
89999,6649,4037,1186022460.0,-1,90000
90000,5479,4037,1186023840.0,-1,90001
90001,7138,4037,1186026780.0,-1,90002
90002,6024,4037,1186031400.0,-1,90003
90003,3985,4037,1186036860.0,1,90004
90004,4364,4037,1186045080.0,-1,90005
90005,2452,4037,1186049280.0,1,90006
90006,3770,4037,1186062240.0,-1,90007
90007,7134,4037,1186078620.0,1,90008
90008,4046,4037,1186079040.0,1,90009
90009,1385,4037,1186087560.0,-1,90010
90010,4455,4037,1186090560.0,1,90011
90011,6900,4037,1186093500.0,1,90012
90012,87,4037,1186094040.0,1,90013
90013,4221,4037,1186095480.0,1,90014
90014,3258,4037,1186099320.0,1,90015
90015,4925,4037,1186100340.0,1,90016
90016,3402,4037,1186105800.0,1,90017
90017,4205,4037,1186106400.0,-1,90018
90018,722,4037,1186110420.0,1,90019
90019,2912,4037,1186116960.0,-1,90020
90020,2485,4037,1186117800.0,-1,90021
90021,5549,4037,1186119360.0,1,90022
90022,3015,4037,1186120560.0,1,90023
90023,7139,4037,1186123380.0,-1,90024
90024,7140,4037,1186128540.0,-1,90025
90025,173,4037,1186128660.0,1,90026
90026,5923,4037,1186129140.0,-1,90027
90027,4906,4037,1186129800.0,1,90028
90028,6941,4037,1186131840.0,-1,90029
90029,2851,4037,1186132620.0,1,90030
90030,6616,4037,1186141200.0,-1,90031
90031,7135,4037,1186144980.0,1,90032
90032,1471,4037,1186146480.0,-1,90033
90033,4669,4037,1186147020.0,-1,90034
90034,5913,4037,1186147620.0,1,90035
90035,4760,7110,1185247860.0,-1,90036
90036,5059,7110,1185248280.0,-1,90037
90037,3586,7110,1185248700.0,-1,90038
90038,1098,7110,1185248820.0,-1,90039
90039,3691,7110,1185250080.0,-1,90040
90040,6649,7110,1185251280.0,-1,90041
90041,5802,7110,1185251340.0,-1,90042
90042,5814,7110,1185251700.0,-1,90043
90043,5800,7110,1185255420.0,-1,90044
90044,2565,7110,1185256260.0,-1,90045
90045,6975,7110,1185256740.0,-1,90046
90046,3607,7143,1185285960.0,1,90047
90047,5059,7143,1185286200.0,1,90048
90048,5531,7143,1185290040.0,1,90049
90049,7052,7143,1185291360.0,1,90050
90050,2258,7143,1185294180.0,1,90051
90051,5998,7143,1185294360.0,1,90052
90052,6327,7143,1185308820.0,1,90053
90053,4967,7143,1185309000.0,1,90054
90054,5524,7143,1185310560.0,1,90055
90055,4632,7143,1185312000.0,1,90056
90056,6486,7143,1185312480.0,1,90057
90057,6986,7143,1185313260.0,1,90058
90058,6620,7143,1185317520.0,1,90059
90059,2565,7143,1185325080.0,1,90060
90060,5692,7143,1185326880.0,1,90061
90061,6976,7143,1185349080.0,1,90062
90062,6913,7143,1185367440.0,1,90063
90063,4045,7143,1185390060.0,1,90064
90064,5802,7143,1185409080.0,1,90065
90065,3593,7143,1185433200.0,1,90066
90066,2387,7143,1185444960.0,1,90067
90067,4310,7143,1185449760.0,1,90068
90068,5827,7143,1185467940.0,1,90069
90069,3586,7143,1185468360.0,1,90070
90070,1151,7143,1185476100.0,1,90071
90071,6848,7143,1185482460.0,1,90072
90072,4764,7143,1185500880.0,1,90073
90073,4662,7143,1185551400.0,1,90074
90074,5002,7143,1185599700.0,1,90075
90075,766,7143,1185606120.0,1,90076
90076,6886,7143,1185623880.0,1,90077
90077,5721,7143,1185635340.0,1,90078
90078,5582,7143,1185639240.0,1,90079
90079,7100,7143,1185652080.0,1,90080
90080,5188,7143,1185669000.0,1,90081
90081,6360,7143,1185672480.0,1,90082
90082,6906,7143,1185699480.0,1,90083
90083,6615,7143,1185729900.0,1,90084
90084,5543,7143,1185788100.0,1,90085
90085,3381,7143,1185808980.0,1,90086
90086,5773,7143,1185842220.0,1,90087
90087,24,7143,1185847080.0,1,90088
90088,7142,7143,1185857340.0,1,90089
90089,1733,7143,1185882240.0,1,90090
90090,7117,7143,1185882420.0,-1,90091
90091,5817,7143,1185889620.0,-1,90092
90092,5179,7144,1185308100.0,1,90093
90093,6327,7144,1185308700.0,1,90094
90094,6097,7144,1185311280.0,1,90095
90095,1896,7144,1185311460.0,1,90096
90096,6620,7144,1185317940.0,1,90097
90097,6618,7144,1185318600.0,1,90098
90098,5697,7144,1185319320.0,1,90099
90099,2565,7144,1185325200.0,1,90100
90100,5800,7144,1185358080.0,1,90101
90101,3447,7144,1185360420.0,1,90102
90102,7052,7144,1185385320.0,1,90103
90103,4045,7144,1185389880.0,1,90104
90104,6907,7144,1185397740.0,1,90105
90105,5802,7144,1185409200.0,1,90106
90106,4967,7144,1185429240.0,1,90107
90107,3593,7144,1185433080.0,1,90108
90108,6305,7144,1185442680.0,1,90109
90109,2387,7144,1185444480.0,1,90110
90110,7145,7144,1185455940.0,1,90111
90111,7146,7144,1185462300.0,1,90112
90112,3586,7144,1185468240.0,1,90113
90113,6408,7144,1185470640.0,1,90114
90114,1151,7144,1185475980.0,1,90115
90115,6619,7144,1185489240.0,1,90116
90116,4524,7144,1185534840.0,1,90117
90117,4200,7144,1185555900.0,1,90118
90118,580,7144,1185556200.0,1,90119
90119,6563,7144,1185558540.0,1,90120
90120,4712,7144,1185561000.0,1,90121
90121,5254,7144,1185561360.0,1,90122
90122,7092,7144,1185594660.0,1,90123
90123,5002,7144,1185599820.0,1,90124
90124,766,7144,1185606060.0,1,90125
90125,5721,7144,1185612840.0,1,90126
90126,5582,7144,1185639120.0,1,90127
90127,5529,7144,1185639960.0,1,90128
90128,7100,7144,1185651780.0,1,90129
90129,5188,7144,1185670260.0,1,90130
90130,6360,7144,1185672420.0,1,90131
90131,7117,7144,1185679020.0,-1,90132
90132,4310,7144,1185679440.0,1,90133
90133,6906,7144,1185699540.0,1,90134
90134,6615,7144,1185729960.0,1,90135
90135,5773,7144,1185842460.0,1,90136
90136,24,7144,1185847200.0,1,90137
90137,7142,7144,1185876300.0,1,90138
90138,3381,7144,1185898020.0,1,90139
90139,5807,4934,1185374880.0,-1,90140
90140,3447,4934,1185375840.0,-1,90141
90141,6618,4934,1185377700.0,-1,90142
90142,6946,4934,1185378360.0,-1,90143
90143,5800,4934,1185384720.0,1,90144
90144,7052,4934,1185385560.0,-1,90145
90145,2972,4934,1185391740.0,-1,90146
90146,4964,7149,1185467760.0,-1,90147
90147,5811,7149,1185467820.0,-1,90148
90148,2981,7149,1185468060.0,-1,90149
90149,6913,7149,1185469020.0,-1,90150
90150,6408,7149,1185469740.0,-1,90151
90151,5531,7149,1185470040.0,1,90152
90152,5776,7149,1185470880.0,-1,90153
90153,4964,6414,1185537600.0,-1,90154
90154,3447,6414,1185538020.0,-1,90155
90155,5800,6414,1185539520.0,-1,90156
90156,2972,6414,1185540960.0,-1,90157
90157,6712,6414,1185541140.0,1,90158
90158,5173,6414,1185543960.0,1,90159
90159,6299,6414,1185544620.0,1,90160
90160,1612,6414,1185545040.0,-1,90161
90161,5773,6414,1185545760.0,1,90162
90162,6613,6414,1185547260.0,1,90163
90163,5531,6414,1185548040.0,1,90164
90164,7110,6414,1185553140.0,1,90165
90165,5811,6414,1185554820.0,1,90166
90166,6620,6414,1185563580.0,1,90167
90167,6525,6414,1185566400.0,-1,90168
90168,4046,6414,1185568440.0,1,90169
90169,6327,6414,1185580140.0,1,90170
90170,5721,6414,1185581580.0,1,90171
90171,6945,6414,1185585540.0,1,90172
90172,737,6414,1185588960.0,-1,90173
90173,6611,6414,1185594600.0,-1,90174
90174,2565,6414,1185595920.0,1,90175
90175,6906,6414,1185612840.0,1,90176
90176,1166,6414,1185626340.0,-1,90177
90177,6305,6414,1185633660.0,1,90178
90178,7092,6414,1185639540.0,-1,90179
90179,3642,6414,1185644760.0,1,90180
90180,7100,6414,1185651360.0,1,90181
90181,6616,6414,1185666540.0,-1,90182
90182,6360,6414,1185672240.0,1,90183
90183,7099,6414,1185726540.0,-1,90184
90184,6615,6414,1185730080.0,-1,90185
90185,5802,6414,1185739860.0,-1,90186
90186,3381,6414,1185898560.0,-1,90187
90187,6907,6414,1185902520.0,1,90188
90188,5817,6414,1186066500.0,-1,90189
90189,7151,6414,1186090200.0,-1,90190
90190,5475,6414,1186093860.0,-1,90191
90191,173,6414,1186130340.0,1,90192
90192,6270,6327,1185582840.0,1,90193
90193,1796,6327,1185582900.0,1,90194
90194,6941,6327,1185582960.0,1,90195
90195,3447,6327,1185583140.0,1,90196
90196,6323,6327,1185583620.0,1,90197
90197,7153,6327,1185584220.0,1,90198
90198,5807,6327,1185585060.0,1,90199
90199,6618,6327,1185585120.0,1,90200
90200,5998,6327,1185585360.0,1,90201
90201,5524,6327,1185585900.0,1,90202
90202,6864,6327,1185585900.0,1,90203
90203,3586,6327,1185587520.0,1,90204
90204,2328,6327,1185587580.0,1,90205
90205,3642,6327,1185587640.0,1,90206
90206,1098,6327,1185593040.0,1,90207
90207,6611,6327,1185594120.0,1,90208
90208,7092,6327,1185594240.0,1,90209
90209,2240,6327,1185594420.0,1,90210
90210,6619,6327,1185594780.0,1,90211
90211,2565,6327,1185596280.0,1,90212
90212,5692,6327,1185596580.0,1,90213
90213,5002,6327,1185599220.0,1,90214
90214,5800,6327,1185602280.0,1,90215
90215,766,6327,1185606000.0,1,90216
90216,6620,6327,1185606180.0,1,90217
90217,5697,6327,1185609240.0,1,90218
90218,6032,6327,1185609360.0,1,90219
90219,3614,6327,1185610020.0,1,90220
90220,1896,6327,1185611160.0,1,90221
90221,7038,6327,1185612240.0,1,90222
90222,6906,6327,1185612480.0,1,90223
90223,5773,6327,1185613620.0,1,90224
90224,4967,6327,1185614700.0,1,90225
90225,6001,6327,1185619560.0,1,90226
90226,5173,6327,1185621420.0,1,90227
90227,7154,6327,1185623520.0,1,90228
90228,6552,6327,1185627360.0,1,90229
90229,457,6327,1185627420.0,1,90230
90230,5188,6327,1185629520.0,1,90231
90231,6913,6327,1185632520.0,1,90232
90232,5582,6327,1185638880.0,1,90233
90233,6486,6327,1185639360.0,1,90234
90234,5529,6327,1185639660.0,1,90235
90235,6316,6327,1185641100.0,1,90236
90236,5531,6327,1185646140.0,1,90237
90237,6488,6327,1185648900.0,1,90238
90238,4045,6327,1185649740.0,1,90239
90239,7100,6327,1185650520.0,1,90240
90240,6880,6327,1185652560.0,1,90241
90241,6006,6327,1185657720.0,1,90242
90242,5814,6327,1185660660.0,1,90243
90243,103,6327,1185665940.0,1,90244
90244,5179,6327,1185667500.0,1,90245
90245,6360,6327,1185672060.0,1,90246
90246,7030,6327,1185675120.0,1,90247
90247,7155,6327,1185677700.0,1,90248
90248,7117,6327,1185678960.0,-1,90249
90249,6560,6327,1185689700.0,1,90250
90250,5439,6327,1185695400.0,1,90251
90251,6518,6327,1185698520.0,1,90252
90252,1982,6327,1185702180.0,1,90253
90253,6359,6327,1185704040.0,1,90254
90254,6883,6327,1185708660.0,1,90255
90255,4899,6327,1185708840.0,1,90256
90256,5103,6327,1185712620.0,-1,90257
90257,5817,6327,1185712740.0,-1,90258
90258,3571,6327,1185713460.0,-1,90259
90259,6615,6327,1185730260.0,1,90260
90260,6772,6327,1185733560.0,1,90261
90261,7156,6327,1185734940.0,1,90262
90262,6563,6327,1185736980.0,1,90263
90263,5802,6327,1185740220.0,1,90264
90264,86,6327,1185744780.0,-1,90265
90265,7157,6327,1185746280.0,1,90266
90266,7160,6327,1185746940.0,-1,90267
90267,6305,6327,1185754140.0,1,90268
90268,2485,6327,1185754980.0,1,90269
90269,2677,6327,1185765840.0,1,90270
90270,4455,6327,1185766080.0,1,90271
90271,1720,6327,1185767220.0,-1,90272
90272,4310,6327,1185769920.0,-1,90273
90273,6609,6327,1185772080.0,-1,90274
90274,5921,6327,1185774540.0,-1,90275
90275,7158,6327,1185775620.0,1,90276
90276,5796,6327,1185778920.0,-1,90277
90277,5189,6327,1185788760.0,1,90278
90278,1151,6327,1185790920.0,-1,90279
90279,5171,6327,1185792480.0,1,90280
